time,voc_message
1765289825641282058,Temp: 30.62 °C  Hum: 62.97%  VOC: 54.17 kΩ
1765289827010992738,Temp: 30.62 °C  Hum: 62.99%  VOC: 54.50 kΩ
1765289828380294420,Temp: 30.62 °C  Hum: 62.96%  VOC: 55.40 kΩ
1765289829748227866,Temp: 30.63 °C  Hum: 62.96%  VOC: 58.85 kΩ
1765289831117508640,Temp: 30.63 °C  Hum: 62.95%  VOC: 60.05 kΩ
1765289832486334805,Temp: 30.63 °C  Hum: 62.96%  VOC: 60.39 kΩ
1765289833855463524,Temp: 30.63 °C  Hum: 62.96%  VOC: 61.83 kΩ
1765289835224086542,Temp: 30.63 °C  Hum: 62.96%  VOC: 62.11 kΩ
1765289836593390131,Temp: 30.63 °C  Hum: 62.92%  VOC: 61.10 kΩ
1765289837962705091,Temp: 30.63 °C  Hum: 62.93%  VOC: 60.09 kΩ
1765289839331482663,Temp: 30.63 °C  Hum: 62.92%  VOC: 60.79 kΩ
1765289840700563808,Temp: 30.63 °C  Hum: 62.92%  VOC: 60.70 kΩ
1765289842069117271,Temp: 30.63 °C  Hum: 62.93%  VOC: 59.96 kΩ
1765289843438902358,Temp: 30.63 °C  Hum: 62.94%  VOC: 59.57 kΩ
1765289844807273321,Temp: 30.63 °C  Hum: 62.94%  VOC: 59.87 kΩ
1765289846176335003,Temp: 30.63 °C  Hum: 62.93%  VOC: 59.96 kΩ
1765289847545714796,Temp: 30.63 °C  Hum: 62.92%  VOC: 59.87 kΩ
1765289848914506220,Temp: 30.63 °C  Hum: 62.92%  VOC: 58.65 kΩ
1765289850283388292,Temp: 30.64 °C  Hum: 62.95%  VOC: 57.87 kΩ
1765289851652379605,Temp: 30.64 °C  Hum: 62.93%  VOC: 57.63 kΩ
1765289853021593046,Temp: 30.64 °C  Hum: 62.93%  VOC: 58.20 kΩ
1765289854390499544,Temp: 30.64 °C  Hum: 62.94%  VOC: 58.36 kΩ
1765289855759797967,Temp: 30.64 °C  Hum: 62.92%  VOC: 59.44 kΩ
1765289857128733501,Temp: 30.64 °C  Hum: 62.92%  VOC: 60.18 kΩ
1765289858497770036,Temp: 30.64 °C  Hum: 62.92%  VOC: 59.74 kΩ
1765289859866917589,Temp: 30.64 °C  Hum: 62.91%  VOC: 58.61 kΩ
1765289861235702365,Temp: 30.64 °C  Hum: 62.92%  VOC: 57.00 kΩ
1765289862604569104,Temp: 30.64 °C  Hum: 62.92%  VOC: 56.30 kΩ
1765289863974645338,Temp: 30.64 °C  Hum: 62.93%  VOC: 59.15 kΩ
1765289865342774876,Temp: 30.64 °C  Hum: 62.91%  VOC: 61.92 kΩ
1765289866711848744,Temp: 30.64 °C  Hum: 62.89%  VOC: 64.47 kΩ
1765289868080849815,Temp: 30.64 °C  Hum: 62.86%  VOC: 65.43 kΩ
1765289869449716295,Temp: 30.64 °C  Hum: 62.85%  VOC: 64.52 kΩ
1765289870820948081,Temp: 30.64 °C  Hum: 62.85%  VOC: 65.43 kΩ
1765289872187946160,Temp: 30.64 °C  Hum: 62.85%  VOC: 67.34 kΩ
1765289873556824528,Temp: 30.64 °C  Hum: 62.85%  VOC: 67.89 kΩ
