time,voc_message
1765288798878842632,Temp: 30.54 °C  Hum: 62.99%  VOC: 78.47 kΩ
1765288800247997426,Temp: 30.54 °C  Hum: 63.00%  VOC: 80.21 kΩ
1765288801617296793,Temp: 30.54 °C  Hum: 62.98%  VOC: 81.47 kΩ
1765288802985845051,Temp: 30.54 °C  Hum: 62.99%  VOC: 82.19 kΩ
1765288804354732364,Temp: 30.54 °C  Hum: 62.98%  VOC: 81.79 kΩ
1765288805723789880,Temp: 30.54 °C  Hum: 62.98%  VOC: 81.87 kΩ
1765288807092979729,Temp: 30.54 °C  Hum: 62.98%  VOC: 81.71 kΩ
1765288808462100244,Temp: 30.54 °C  Hum: 62.97%  VOC: 82.52 kΩ
1765288809831198038,Temp: 30.54 °C  Hum: 62.98%  VOC: 83.09 kΩ
1765288811200756219,Temp: 30.54 °C  Hum: 62.96%  VOC: 82.60 kΩ
1765288812568926682,Temp: 30.55 °C  Hum: 62.97%  VOC: 82.76 kΩ
1765288813938021383,Temp: 30.55 °C  Hum: 62.96%  VOC: 82.35 kΩ
1765288815306955455,Temp: 30.55 °C  Hum: 62.96%  VOC: 81.47 kΩ
1765288816676971319,Temp: 30.55 °C  Hum: 62.96%  VOC: 82.19 kΩ
1765288818047213517,Temp: 30.55 °C  Hum: 62.96%  VOC: 82.85 kΩ
1765288819413984929,Temp: 30.55 °C  Hum: 62.95%  VOC: 83.60 kΩ
1765288820783207019,Temp: 30.55 °C  Hum: 62.94%  VOC: 84.10 kΩ
1765288822152157202,Temp: 30.55 °C  Hum: 62.94%  VOC: 84.79 kΩ
1765288823521437069,Temp: 30.56 °C  Hum: 62.94%  VOC: 85.14 kΩ
1765288824890383955,Temp: 30.56 °C  Hum: 62.94%  VOC: 84.70 kΩ
1765288826259542341,Temp: 30.56 °C  Hum: 62.93%  VOC: 84.27 kΩ
1765288827628145711,Temp: 30.56 °C  Hum: 62.94%  VOC: 84.10 kΩ
1765288828997264541,Temp: 30.56 °C  Hum: 62.94%  VOC: 83.01 kΩ
1765288830366174447,Temp: 30.56 °C  Hum: 62.92%  VOC: 84.27 kΩ
1765288831735242685,Temp: 30.56 °C  Hum: 62.93%  VOC: 85.49 kΩ
1765288833104425515,Temp: 30.56 °C  Hum: 62.92%  VOC: 86.38 kΩ
1765288834473386253,Temp: 30.56 °C  Hum: 62.92%  VOC: 85.75 kΩ
1765288835842034308,Temp: 30.56 °C  Hum: 62.91%  VOC: 87.47 kΩ
1765288837211435174,Temp: 30.56 °C  Hum: 62.92%  VOC: 89.54 kΩ
1765288838580589468,Temp: 30.56 °C  Hum: 62.90%  VOC: 90.51 kΩ
1765288839949232430,Temp: 30.56 °C  Hum: 62.90%  VOC: 91.01 kΩ
1765288841318439797,Temp: 30.56 °C  Hum: 62.89%  VOC: 90.12 kΩ
1765288842687626109,Temp: 30.57 °C  Hum: 62.89%  VOC: 89.93 kΩ
1765288844056274515,Temp: 30.57 °C  Hum: 62.89%  VOC: 89.54 kΩ
1765288845425849085,Temp: 30.57 °C  Hum: 62.90%  VOC: 89.35 kΩ
1765288846794412973,Temp: 30.57 °C  Hum: 62.89%  VOC: 89.93 kΩ
1765288848163524618,Temp: 30.57 °C  Hum: 62.89%  VOC: 89.83 kΩ
1765288849532529634,Temp: 30.57 °C  Hum: 62.89%  VOC: 89.06 kΩ
1765288850901752705,Temp: 30.57 °C  Hum: 62.89%  VOC: 89.83 kΩ
1765288852272129365,Temp: 30.57 °C  Hum: 62.87%  VOC: 90.71 kΩ
1765288853639879200,Temp: 30.57 °C  Hum: 62.89%  VOC: 91.51 kΩ
1765288855008822568,Temp: 30.57 °C  Hum: 62.88%  VOC: 91.92 kΩ
1765288856377490085,Temp: 30.57 °C  Hum: 62.87%  VOC: 92.02 kΩ
1765288857746885007,Temp: 30.57 °C  Hum: 62.87%  VOC: 91.51 kΩ
1765288859116021579,Temp: 30.57 °C  Hum: 62.87%  VOC: 91.31 kΩ
1765288860484685429,Temp: 30.57 °C  Hum: 62.87%  VOC: 91.61 kΩ
1765288861853426872,Temp: 30.57 °C  Hum: 62.89%  VOC: 91.11 kΩ
1765288863222602499,Temp: 30.58 °C  Hum: 62.87%  VOC: 91.31 kΩ
1765288864591618959,Temp: 30.58 °C  Hum: 62.89%  VOC: 90.71 kΩ
1765288865960969271,Temp: 30.58 °C  Hum: 62.90%  VOC: 90.51 kΩ
1765288867330017101,Temp: 30.58 °C  Hum: 62.87%  VOC: 90.71 kΩ
1765288868698690619,Temp: 30.58 °C  Hum: 62.90%  VOC: 89.15 kΩ
1765288870068525428,Temp: 30.58 °C  Hum: 62.90%  VOC: 88.40 kΩ
1765288871436828891,Temp: 30.59 °C  Hum: 62.91%  VOC: 87.19 kΩ
1765288872805885574,Temp: 30.59 °C  Hum: 62.90%  VOC: 87.37 kΩ
1765288874174913516,Temp: 30.59 °C  Hum: 62.92%  VOC: 88.96 kΩ
1765288875543866273,Temp: 30.59 °C  Hum: 62.90%  VOC: 90.02 kΩ
1765288876912916678,Temp: 30.59 °C  Hum: 62.90%  VOC: 89.93 kΩ
1765288878281566436,Temp: 30.59 °C  Hum: 62.88%  VOC: 90.81 kΩ
1765288879651044691,Temp: 30.59 °C  Hum: 62.91%  VOC: 90.32 kΩ
1765288881020325484,Temp: 30.60 °C  Hum: 62.90%  VOC: 90.61 kΩ
