time,voc_message
1765295034748736955,Temp: 31.22 °C  Hum: 62.94%  VOC: 69.66 kΩ
1765295036118410788,Temp: 31.22 °C  Hum: 62.92%  VOC: 69.66 kΩ
1765295037486839885,Temp: 31.22 °C  Hum: 62.90%  VOC: 70.18 kΩ
1765295038856073979,Temp: 31.22 °C  Hum: 62.86%  VOC: 69.71 kΩ
1765295040225171963,Temp: 31.23 °C  Hum: 62.87%  VOC: 70.07 kΩ
1765295041593625300,Temp: 31.23 °C  Hum: 62.86%  VOC: 69.89 kΩ
1765295042962912486,Temp: 31.23 °C  Hum: 62.86%  VOC: 70.24 kΩ
1765295044332331395,Temp: 31.23 °C  Hum: 62.85%  VOC: 70.18 kΩ
1765295045701037602,Temp: 31.23 °C  Hum: 62.86%  VOC: 70.90 kΩ
1765295047070234585,Temp: 31.23 °C  Hum: 62.85%  VOC: 70.66 kΩ
1765295048439223494,Temp: 31.23 °C  Hum: 62.86%  VOC: 70.78 kΩ
1765295049807995905,Temp: 31.23 °C  Hum: 62.85%  VOC: 70.90 kΩ
1765295051177066722,Temp: 31.23 °C  Hum: 62.85%  VOC: 70.78 kΩ
1765295052545859484,Temp: 31.23 °C  Hum: 62.86%  VOC: 71.08 kΩ
1765295053915159207,Temp: 31.24 °C  Hum: 62.85%  VOC: 70.90 kΩ
1765295055284395653,Temp: 31.24 °C  Hum: 62.84%  VOC: 71.21 kΩ
1765295056653198915,Temp: 31.24 °C  Hum: 62.82%  VOC: 71.89 kΩ
1765295058022445639,Temp: 31.24 °C  Hum: 62.79%  VOC: 72.13 kΩ
1765295059390891106,Temp: 31.24 °C  Hum: 62.76%  VOC: 72.39 kΩ
1765295060760184329,Temp: 31.24 °C  Hum: 62.75%  VOC: 72.20 kΩ
1765295062128983388,Temp: 31.24 °C  Hum: 62.74%  VOC: 72.39 kΩ
1765295063498386500,Temp: 31.24 °C  Hum: 62.75%  VOC: 72.51 kΩ
1765295064867397965,Temp: 31.24 °C  Hum: 62.72%  VOC: 72.32 kΩ
1765295066236458671,Temp: 31.25 °C  Hum: 62.74%  VOC: 71.89 kΩ
1765295067605025600,Temp: 31.25 °C  Hum: 62.74%  VOC: 72.13 kΩ
1765295068974188824,Temp: 31.25 °C  Hum: 62.74%  VOC: 72.51 kΩ
1765295070347260257,Temp: 31.25 °C  Hum: 62.73%  VOC: 72.13 kΩ
1765295071712315254,Temp: 31.25 °C  Hum: 62.73%  VOC: 72.45 kΩ
1765295073081453367,Temp: 31.25 °C  Hum: 62.73%  VOC: 72.70 kΩ
1765295074450424703,Temp: 31.25 °C  Hum: 62.74%  VOC: 72.77 kΩ
1765295075819139539,Temp: 31.25 °C  Hum: 62.74%  VOC: 72.39 kΩ
1765295077188133431,Temp: 31.25 °C  Hum: 62.75%  VOC: 72.89 kΩ
1765295078557450969,Temp: 31.25 °C  Hum: 62.75%  VOC: 72.96 kΩ
1765295079926447267,Temp: 31.25 °C  Hum: 62.75%  VOC: 72.83 kΩ
1765295081295783583,Temp: 31.25 °C  Hum: 62.75%  VOC: 73.02 kΩ
1765295082664585845,Temp: 31.25 °C  Hum: 62.74%  VOC: 73.15 kΩ
1765295084033141053,Temp: 31.25 °C  Hum: 62.75%  VOC: 73.34 kΩ
1765295085402424702,Temp: 31.25 °C  Hum: 62.76%  VOC: 73.15 kΩ
1765295086771469852,Temp: 31.25 °C  Hum: 62.74%  VOC: 73.15 kΩ
1765295088140387818,Temp: 31.25 °C  Hum: 62.74%  VOC: 73.02 kΩ
1765295089509743393,Temp: 31.26 °C  Hum: 62.74%  VOC: 73.15 kΩ
1765295090878977006,Temp: 31.26 °C  Hum: 62.72%  VOC: 73.02 kΩ
1765295092247358954,Temp: 31.26 °C  Hum: 62.71%  VOC: 73.60 kΩ
1765295093616782048,Temp: 31.26 °C  Hum: 62.69%  VOC: 73.67 kΩ
1765295094985785920,Temp: 31.26 °C  Hum: 62.67%  VOC: 73.80 kΩ
1765295096354450794,Temp: 31.26 °C  Hum: 62.68%  VOC: 74.46 kΩ
1765295097723670851,Temp: 31.26 °C  Hum: 62.66%  VOC: 73.80 kΩ
1765295099092716927,Temp: 31.26 °C  Hum: 62.65%  VOC: 74.53 kΩ
1765295100461453949,Temp: 31.26 °C  Hum: 62.64%  VOC: 74.33 kΩ
